idna_subject,checker_type,destination,tested_at
creative.ak.facebook.com,AVAILABILITY,domains.list,2022-10-07 14:39:48.485762
counts.tucows.com,AVAILABILITY,domains.list,2022-10-07 14:39:49.286232
creatives.as4x.tmcs.net,AVAILABILITY,domains.list,2022-10-07 14:39:50.131696
creative.whi.co.nz,AVAILABILITY,domains.list,2022-10-07 14:39:52.781230
depilflash.tv,AVAILABILITY,domains.list,2022-10-07 14:39:53.341115
di1.shopping.com,AVAILABILITY,domains.list,2022-10-07 14:39:53.898591
dnads.directnic.com,AVAILABILITY,domains.list,2022-10-07 14:39:54.702173
dynamic.fmpub.net,AVAILABILITY,domains.list,2022-10-07 14:39:55.318013
eur.a1.yimg.com,AVAILABILITY,domains.list,2022-10-07 14:39:56.051917
euro-linkindex.de,AVAILABILITY,domains.list,2022-10-07 14:39:56.554656
engine.awaps.net,AVAILABILITY,domains.list,2022-10-07 14:39:59.465597
ads.motor-forum.nl,AVAILABILITY,domains.list,2022-10-07 14:40:00.014089
ad.about.com,AVAILABILITY,domains.list,2022-10-09 08:31:29.676834
ad.allstar.cz,AVAILABILITY,domains.list,2022-10-09 08:31:30.945996
ad.caradisiac.com,AVAILABILITY,domains.list,2022-10-09 08:31:31.503023
ad.eurosport.com,AVAILABILITY,domains.list,2022-10-09 08:31:32.013542
ad.foxnetworks.com,AVAILABILITY,domains.list,2022-10-09 08:31:32.563142
ad.media-servers.net,AVAILABILITY,domains.list,2022-10-09 08:31:32.981104
ad.pandora.tv,AVAILABILITY,domains.list,2022-10-09 08:31:33.584753
ad.sensismediasmart.com.au,AVAILABILITY,domains.list,2022-10-09 08:31:34.054693
ad.thewheelof.com,AVAILABILITY,domains.list,2022-10-09 08:31:34.576860
ad.zanox.com,AVAILABILITY,domains.list,2022-10-09 08:31:35.284233
adcenter.mdf.se,AVAILABILITY,domains.list,2022-10-09 08:31:36.643286
adimg1.chosun.com,AVAILABILITY,domains.list,2022-10-09 08:31:37.668756
adnet.asahi.com,AVAILABILITY,domains.list,2022-10-09 08:31:58.177537
adq.nextag.com,AVAILABILITY,domains.list,2022-10-09 08:31:59.117760
ads.brain.pk,AVAILABILITY,domains.list,2022-10-09 08:32:01.865715
ads.businessweek.com,AVAILABILITY,domains.list,2022-10-09 08:32:02.474409
ads.harpers.org,AVAILABILITY,domains.list,2022-10-09 08:32:03.161478
ads.jpost.com,AVAILABILITY,domains.list,2022-10-09 08:32:03.677055
ads.mediaturf.net,AVAILABILITY,domains.list,2022-10-09 08:32:04.263486
ads.newtention.net,AVAILABILITY,domains.list,2022-10-09 08:32:05.062775
ads.olivebrandresponse.com,AVAILABILITY,domains.list,2022-10-09 08:32:05.641421
ads.pennet.com,AVAILABILITY,domains.list,2022-10-09 08:32:26.145636
ads.silverdisc.co.uk,AVAILABILITY,domains.list,2022-10-09 08:32:31.717358
ads.totallyfreestuff.com,AVAILABILITY,domains.list,2022-10-09 08:32:32.309499
ads.yourfreedvds.com,AVAILABILITY,domains.list,2022-10-09 08:32:33.214088
ads2.oneplace.com,AVAILABILITY,domains.list,2022-10-09 08:32:33.787460
adserver.libero.it,AVAILABILITY,domains.list,2022-10-09 08:32:34.856419
adv-banner.libero.it,AVAILABILITY,domains.list,2022-10-09 08:32:35.339194
adx.allstar.cz,AVAILABILITY,domains.list,2022-10-09 08:32:41.189787
banner.ad.nu,AVAILABILITY,domains.list,2022-10-09 08:32:41.848161
banner.casinodelrio.com,AVAILABILITY,domains.list,2022-10-09 08:32:42.303907
boost-my-pr.de,AVAILABILITY,domains.list,2022-10-09 08:32:42.717119
ch.questionmarket.com,AVAILABILITY,domains.list,2022-10-09 08:32:43.265581
click.absoluteagency.com,AVAILABILITY,domains.list,2022-10-09 08:32:43.832931
counters.honesty.com,AVAILABILITY,domains.list,2022-10-09 08:32:44.352122
ffxcam.fairfax.com.au,AVAILABILITY,domains.list,2022-10-09 08:32:44.914638
levelrate.de,AVAILABILITY,domains.list,2022-10-09 08:32:45.502499
m1.webstats4u.com,AVAILABILITY,domains.list,2022-10-09 08:32:46.079890
relevanz10.de,AVAILABILITY,domains.list,2022-10-09 08:32:46.815127
sensismediasmart.com.au,AVAILABILITY,domains.list,2022-10-09 08:32:47.276836
sprinks-clicks.about.com,AVAILABILITY,domains.list,2022-10-09 08:32:47.674093
tracking.gajmp.com,AVAILABILITY,domains.list,2022-10-09 08:32:48.416383
a.consumer.net,AVAILABILITY,domains.list,2022-10-09 08:32:49.240297
ads.bloomberg.com,AVAILABILITY,domains.list,2022-10-09 08:32:49.706205
ads.ncm.com,AVAILABILITY,domains.list,2022-10-09 08:32:50.294977
e-adimages.scrippsnetworks.com,AVAILABILITY,domains.list,2022-10-09 08:32:50.718206
richmedia.yimg.com,AVAILABILITY,domains.list,2022-10-09 08:32:51.379085
start.freeze.com,AVAILABILITY,domains.list,2022-10-09 08:32:51.873598
www.banner-link.com.br,AVAILABILITY,domains.list,2022-10-09 08:32:52.285143
fb-promotions.com,AVAILABILITY,domains.list,2022-10-09 08:32:52.730730
fonecta.leiki.com,AVAILABILITY,domains.list,2022-10-09 08:32:53.182064
fragmentserv.iac-online.de,AVAILABILITY,domains.list,2022-10-09 08:32:53.592543
gbanners.hornymatches.com,AVAILABILITY,domains.list,2022-10-09 08:32:54.062436
gold.weborama.fr,AVAILABILITY,domains.list,2022-10-09 08:32:54.932807
hit-ranking.de,AVAILABILITY,domains.list,2022-10-09 08:32:55.378423
hollandbusinessadvertising.nl,AVAILABILITY,domains.list,2022-10-09 08:32:59.771377
i.xx.openx.com,AVAILABILITY,domains.list,2022-10-09 08:33:00.467855
imageads.canoe.ca,AVAILABILITY,domains.list,2022-10-09 08:33:00.915921
iliilllio00oo0.321.cn,AVAILABILITY,domains.list,2022-10-09 08:33:03.069521
emonitor.takeit.cz,AVAILABILITY,domains.list,2022-10-09 08:33:03.907663
kt-g.de,AVAILABILITY,domains.list,2022-10-09 08:33:04.351942
jaminfinity.tk,AVAILABILITY,domains.list,2022-10-09 08:33:05.276028
lct.salesforce.com,AVAILABILITY,domains.list,2022-10-09 08:33:05.769955
leanoisgo.com,AVAILABILITY,domains.list,2022-10-09 08:33:06.277406
m.webtrends.com,AVAILABILITY,domains.list,2022-10-09 08:33:06.769059
mads.aol.com,AVAILABILITY,domains.list,2022-10-09 08:33:07.496708
mads.cnet.com,AVAILABILITY,domains.list,2022-10-09 08:33:13.093921
memorix.sdv.fr,AVAILABILITY,domains.list,2022-10-09 08:33:18.932187
metrics.windowsitpro.com,AVAILABILITY,domains.list,2022-10-09 08:33:20.106733
moadnet.com,AVAILABILITY,domains.list,2022-10-09 08:33:20.594403
mobilefuse.nu,AVAILABILITY,domains.list,2022-10-09 08:33:21.040398
mobilewithsms.net,AVAILABILITY,domains.list,2022-10-09 08:33:21.499148
network.business.com,AVAILABILITY,domains.list,2022-10-09 08:33:22.060656
ngs.impress.co.jp,AVAILABILITY,domains.list,2022-10-09 08:33:22.863275
oas.foxnews.com,AVAILABILITY,domains.list,2022-10-09 08:33:23.341085
numax.nu-1.com,AVAILABILITY,domains.list,2022-10-09 08:33:23.763022
oas.salon.com,AVAILABILITY,domains.list,2022-10-09 08:33:29.258556
oascentral.businessweek.com,AVAILABILITY,domains.list,2022-10-09 08:33:34.784458
openx.blindferret.com,AVAILABILITY,domains.list,2022-10-09 08:33:35.345555
p.adpdx.com,AVAILABILITY,domains.list,2022-10-09 08:33:35.844937
pagerank4u.eu,AVAILABILITY,domains.list,2022-10-09 08:33:41.318676
pagerank-submitter.com,AVAILABILITY,domains.list,2022-10-09 08:33:41.750404
pagerank-united.de,AVAILABILITY,domains.list,2022-10-09 08:33:42.192402
nedstat.nl,AVAILABILITY,domains.list,2022-10-09 08:33:55.851673
partner.topcities.com,AVAILABILITY,domains.list,2022-10-09 08:41:15.450262
perf.weborama.fr,AVAILABILITY,domains.list,2022-10-09 08:41:16.246947
pixel.jumptap.com,AVAILABILITY,domains.list,2022-10-09 08:41:21.969595
promo1.webcams.nl,AVAILABILITY,domains.list,2022-10-09 08:41:22.465654
promotion-campaigns.com,AVAILABILITY,domains.list,2022-10-09 08:41:22.891160
pro.i-doctor.co.kr,AVAILABILITY,domains.list,2022-10-09 08:41:23.379377
counter.fateback.com,AVAILABILITY,domains.list,2022-10-09 08:41:26.901152
qwapi.apple.com,AVAILABILITY,domains.list,2022-10-09 08:41:27.394572
pubs.lemonde.fr,AVAILABILITY,domains.list,2022-10-09 08:41:32.908326
ranking-street.de,AVAILABILITY,domains.list,2022-10-09 08:41:33.351115
rad.msn.com,AVAILABILITY,domains.list,2022-10-09 08:41:33.837374
reklamer.com.ua,AVAILABILITY,domains.list,2022-10-09 08:41:34.522098
reefaquarium.biz,AVAILABILITY,domains.list,2022-10-09 08:41:34.977492
rythmxchange.com,AVAILABILITY,domains.list,2022-10-09 08:41:40.452395
remotead.cnet.com,AVAILABILITY,domains.list,2022-10-09 08:41:45.971140
seeq.com.invalid,AVAILABILITY,domains.list,2022-10-09 08:41:46.476865
sexaddpro.de,AVAILABILITY,domains.list,2022-10-09 08:41:52.057424
smartbase.cdnservices.com,AVAILABILITY,domains.list,2022-10-09 08:41:53.168896
sma.punto.net,AVAILABILITY,domains.list,2022-10-09 08:41:53.780529
stats.cts-bv.nl,AVAILABILITY,domains.list,2022-10-09 08:41:54.220606
stat.tudou.com,AVAILABILITY,domains.list,2022-10-09 08:41:55.171784
stats.directnic.com,AVAILABILITY,domains.list,2022-10-09 08:41:55.661777
suavalds.com,AVAILABILITY,domains.list,2022-10-09 08:41:56.189396
t.pusk.ru,AVAILABILITY,domains.list,2022-10-09 08:41:57.538386
textads.opera.com,AVAILABILITY,domains.list,2022-10-09 08:41:58.417446
theads.me,AVAILABILITY,domains.list,2022-10-09 08:42:04.175774
topbarh.box.sk,AVAILABILITY,domains.list,2022-10-09 08:42:05.228296
tracking.crunchiemedia.com,AVAILABILITY,domains.list,2022-10-09 08:42:10.772471
trafficcdn.liveuniversenetwork.com,AVAILABILITY,domains.list,2022-10-09 08:42:16.303305
traffic.liveuniversenetwork.com,AVAILABILITY,domains.list,2022-10-09 08:42:16.911408
tvas-c.pw,AVAILABILITY,domains.list,2022-10-09 08:42:17.439201
tvas-a.pw,AVAILABILITY,domains.list,2022-10-09 08:42:17.923224
usmsad.tom.com,AVAILABILITY,domains.list,2022-10-09 08:42:19.770709
wads.webteh.com,AVAILABILITY,domains.list,2022-10-09 08:42:20.956984
tsms-ad.tsms.com,AVAILABILITY,domains.list,2022-10-09 08:42:21.381092
stats.surfaid.ihost.com,AVAILABILITY,domains.list,2022-10-09 08:42:32.185585
webmaster-partnerprogramme24.de,AVAILABILITY,domains.list,2022-10-09 08:42:32.659372
www.2mdn.net,AVAILABILITY,domains.list,2022-10-09 08:42:38.203168
www.518ad.com,AVAILABILITY,domains.list,2022-10-09 08:42:39.672492
www.ad-balancer.net,AVAILABILITY,domains.list,2022-10-09 08:42:40.120996
www.ad.altervista.org,AVAILABILITY,domains.list,2022-10-09 08:42:41.108397
www.adcloud.net,AVAILABILITY,domains.list,2022-10-09 08:42:41.705751
www.addesktop.com,AVAILABILITY,domains.list,2022-10-09 08:42:42.608290
www.adbanner.ro,AVAILABILITY,domains.list,2022-10-09 08:42:53.757135
www.admarvel.com,AVAILABILITY,domains.list,2022-10-09 08:42:54.249450
www.admerize.be,AVAILABILITY,domains.list,2022-10-09 08:42:56.100668
www.ads.cc,AVAILABILITY,domains.list,2022-10-09 08:42:56.839348
www.adsfac.net,AVAILABILITY,domains.list,2022-10-09 08:42:57.373696
www.adsfac.us,AVAILABILITY,domains.list,2022-10-09 08:42:57.844102
www.99count.com,AVAILABILITY,domains.list,2022-10-09 08:43:07.787740
www.adsmarket.com,AVAILABILITY,domains.list,2022-10-09 08:43:08.302570
www.adtruth.com,AVAILABILITY,domains.list,2022-10-09 08:43:13.784865
www.adswitcher.com,AVAILABILITY,domains.list,2022-10-09 08:43:17.413791
www.aidu-ads.de,AVAILABILITY,domains.list,2022-10-09 08:43:17.851614
www.aistat.net,AVAILABILITY,domains.list,2022-10-09 08:43:18.361317
www.amazon-adsystem.com,AVAILABILITY,domains.list,2022-10-09 08:43:18.818313
www.appads.com,AVAILABILITY,domains.list,2022-10-09 08:43:19.317576
www.appsfire.net,AVAILABILITY,domains.list,2022-10-09 08:43:19.829510
www.appsdt.com,AVAILABILITY,domains.list,2022-10-09 08:43:20.409711
www.are-ter.com,AVAILABILITY,domains.list,2022-10-09 08:43:20.830577
www.atwola.com,AVAILABILITY,domains.list,2022-10-09 08:43:21.613879
www.autohits.dk,AVAILABILITY,domains.list,2022-10-09 08:43:26.283321
www.baypops.com,AVAILABILITY,domains.list,2022-10-09 08:43:26.734117
www.best-pr.info,AVAILABILITY,domains.list,2022-10-09 08:43:27.209897
www.boersego-ads.de,AVAILABILITY,domains.list,2022-10-09 08:43:27.645600
www.arcadebanners.com,AVAILABILITY,domains.list,2022-10-09 08:43:28.245130
www.btrll.com,AVAILABILITY,domains.list,2022-10-09 08:43:28.961612
www.burstmedia.com,AVAILABILITY,domains.list,2022-10-09 08:43:29.464073
www.cjbmanagement.com,AVAILABILITY,domains.list,2022-10-09 08:43:30.044549
www.class-act-clicks.com,AVAILABILITY,domains.list,2022-10-09 08:43:30.490738
www.clickhype.com,AVAILABILITY,domains.list,2022-10-09 08:43:32.269995
www.company-target.com,AVAILABILITY,domains.list,2022-10-09 08:43:32.729359
